Gene symbol	CD14_positive_monocyte	CD16_positive_monocyte	CD4_positive_alpha_beta_T_cell	CD56bright_natural_killer_cell	CD56dim_natural_killer_cell	CD8_positive_alpha_beta_T_cell	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	macrophage_m0	macrophage_m1	macrophage_m2	memory_B_cell	myeloid_dendritic_cell	naive_B_cell	neutrophil	plasma_cell	plasmacytoid_dendritic_cell
LRP5L	47.9788720508694	105.123905829797	52.9240749115106	61.4576958756609	44.7954949488674	43.3981602002293	29.4432462878939	922.152526297211	38.2470651093525	37.8526423162346	75.8797358991277	112.543368452829	61.1709113767445	74.4195443708833	25.3634914357483	82.078492038611	30.9649988836564	54.7277079105505	15.2593635049442	55.611241868718
LRRC8D	203.627592335725	201.136360744461	142.837021612635	101.411407272144	116.455421599341	142.772432530544	66.6057252328833	35.0025525168211	71.8260203440575	159.899085816532	326.228777417613	191.339718028053	81.1055756470728	89.4276652286932	134.294550635	92.27913500196908	138.708108665856	94.5436721550795	129.74322779232	66.6118503733346
LSM4	74.4296216506415	195.565503250145	121.010607408389	88.91104633636	105.040073913841	135.42597703645	51.9635452277036	143.892528545586	55.323030302435	85.94577046177129	85.2426378701814	126.183473815476	192.355209386059	205.887500680653	105.784273652316	164.205375800717	88.9842759594024	37.4394991107832	48.3169595323475	144.088973320469
MAG	17.7160448052985	28.7722583451982	19.3801095161024	21.732217962530495	16.0628752277321	15.454430200968	17.8779383568198	23.5199663422199	19.9122098014135	11.2290277296796	15.0475978751653	23.2007309516673	14.5154885399471	14.0177553748517	20.058850383971	17.0404277488582	18.9625577005894	22.261214091522895	11.0899223771103	78.9793629669312
MAL	21.9808204729404	17.0057041426148	320.712587197998	24.368339963887905	16.5061362105351	182.897099533312	52.7338340478514	20.1036417655951	16.4261504969015	127.54618418205	29.512972186402	13.0653044798267	16.0233966100516	24.780658811084	22.5895837932116	20.981610730445695	27.7108581960439	34.5127406518072	52.9614502336723	16.4549114514931
MAOA	17.5277635359473	10.6377987107463	16.04345722579	14.3507425028214	11.8849749100055	13.0262328350789	77.0678690892952	33.6298064215972	17.112509321392	15.4162097484232	19.2534360334764	46.115076875403	70.4115934760111	476.221064842368	12.7671080364312	38.9456206209252	10.3992044419004	18.2684522663032	10.4844398663775	32.3259350459031
MAPK7	55.6795403455236	85.0400534734395	38.5306434913007	35.1941458997353	34.3784927541693	39.0413524179245	34.2800906613559	45.2114050615971	23.5836249471932	33.1553303668032	26.7016645046716	32.3665607076771	51.4132847538796	48.9833906053641	32.9707032075198	38.1325301327264	33.7319444436196	33.5011396080461	30.2712052226321	29.1336071411695
MAT2B	148.028241208465	132.764789298505	169.06844733583	206.914848683276	189.561396902108	252.701347802416	200.888276429924	181.400136983201	1094.07057528583	170.001135294138	115.808076636598	72.792610847976	130.128540008897	175.13087136985	610.101473147447	160.858672491106	693.213096896434	153.052214360184	436.961149705689	61.9286439329162
MEST	26.5473974178998	18.4647470510459	22.2659189230339	20.0602544587396	16.2470981874357	27.561399873710705	17.6239424638499	12.1342179133133	24.6300710876694	19.793798903797505	441.472970162936	24.1013089776212	11.4030563379833	11.1887163599145	24.2434026100786	17.8090224374301	26.698287402453	28.1983436748317	39.5454807781938	31.7010497770979
MME	20.1958801927282	15.7194224782546	16.0194742332302	13.8679105127505	10.2214851317467	13.2275229603121	20.892351608705	12.4994240326326	29.7855100061077	8.94601965851693	35.4552856251956	22.8386454785799	16.5750133655622	15.9570777942767	16.6613820275225	14.4573326335207	17.1672555292514	238.549359487221	20.9470286662592	32.5557919150695
MMP25	54.8984159689653	33.7144977222618	35.6535518853898	38.6301523963761	26.5072330943819	37.0141260431164	29.0375086847073	275.048951111038	63.3534423399754	42.2265898747564	29.5675959268123	27.6165776253682	49.6813949083333	41.1621434053075	24.1599227320196	53.9255947263257	27.8877984021793	167.153017358783	47.0264026927391	29.0559982381037
MMP8	15.0378252030934	10.1788303136566	13.5634539954619	16.5892246467802	9.31840291674732	11.4049193072737	24.0594786850471	9.9976690836772	23.820229654235295	14.0039804409438	17.5361665395774	44.5721136502206	7.394263624699071	6.94894089990632	14.4653812577995	11.9729798582872	17.1989056655421	41.0690095559326	35.7900451055844	22.4524927318619
MMP9	71.0484368035408	19.1212846601516	31.3060449813766	41.1927622080057	30.565611743732	24.329045438316	43.2579799960769	14.5340427905531	29.4517138076838	46.0789566516425	40.6370504946398	1082.37547404005	3825.40477778956	2402.56262965105	22.4605790357384	213.215088964134	22.0202351730433	479.801001822841	80.7830356204568	40.1735353792079
MOCS3	30.8244457068685	16.5814699279066	33.9931103545505	25.9930569056152	19.8576293755762	24.9693694313505	41.4832126118642	18.8698645060867	14.9272107046352	37.8875123396727	23.783113884412	38.8031139227269	25.0690812375734	27.3408569849217	24.2996188832613	18.7896313408064	28.7616058098215	32.0788357020497	40.2053804671658	24.5914592850008
MPO	43.1984041759572	34.8805468319758	23.4473478442937	29.2135622406656	16.0464284976628	16.635142230205	27.9580055053288	72.8887001026616	30.9786053665257	15.1133186123512	879.922954695103	45.4792351073702	45.8559221305435	42.8803594369915	13.2390239007051	21.3278088532583	14.5669608816244	41.159017614113	23.478977236826495	21.2116383991926
MPPED2	10.3050056424257	12.2570293217399	15.0692211196605	20.8417074830178	13.9726975964219	11.9196340196021	17.5708144863089	9.5554470929877	16.9797265043118	11.3464681275659	27.6956889727306	15.5946945837984	6.65775980730189	6.76934524964026	10.9938966313512	14.54735506518	14.5019206885729	16.8762077099411	11.1646898272942	25.8456479105669
MRPL3	148.095675172214	236.470862189461	204.307621839523	145.315834817424	148.606766782269	207.723698291356	309.607660163245	63.4051569186881	74.0575166920102	903.288468708904	816.3408027525751	100.968762464019	111.359692085756	165.734103744933	342.391223844682	170.231026712257	255.07186464957	45.6348842090618	446.75432647355893	79.4564468923698
MRPL4	39.6126157608859	41.8043539512439	53.7459494830883	34.6765421121813	38.0976908113088	60.7536003978784	90.7243360890314	20.6995273364672	11.3090065198487	87.9012977881211	50.0557278848116	45.0060934426211	43.6571428557676	45.2362354734397	53.5109069005176	33.4111452901418	48.4910991994233	17.3265454147604	92.4402335647679	31.3062312357483
MS4A1	23.6248981360595	16.3731515511058	25.6870311982469	23.5991036088032	17.0843049339629	29.0936296735134	15.7812207622998	24.8858140892088	57.1741616588994	19.7543486929222	19.0395103856585	18.177336782625705	12.4353970553711	13.6263760534191	1425.95967298118	19.2408377483642	1518.5427334456	31.4380922489671	78.4635246775671	14.1089211602709
MS4A6A	446.048556329408	285.909853119294	62.5119524064961	39.229149651438	22.322339811229	19.8563611998679	36.4731713867352	216.227020507288	38.8957135755861	13.1425940132697	84.64109864791781	110.812923684946	84.4535343137923	675.750915081937	22.1660887425787	161.105148315468	23.8405806639416	86.6045650395284	32.1173805665286	43.9086388877966
MT1X	149.809474338897	185.102129514508	132.530483381196	68.8906170645537	103.874123034731	162.443044833221	201.185250133086	60.4116701496255	67.6386408694501	221.999742864848	119.873683505498	199.526206737725	624.849502306901	146.60207215056	72.1404668703732	79.4383752375156	43.6180816854433	86.1766727020613	69.0725366699116	37.5660483848201
MTMR11	179.564980726271	194.876801164652	37.9217295591257	27.4890129494034	35.2765430877752	23.2317249251426	25.9858216965149	35.9950761186152	16.342580690319	16.6340576318605	23.3840399957276	47.2185558829808	45.061238374364	33.3560509309422	18.3826796614038	52.584733132322	20.3520259775188	32.2978521248455	39.6320039571821	28.6791726753626
MTSS1	67.8957160684762	199.655697081199	45.3101353481619	134.126352122636	122.446425057145	41.4567775760648	73.7917744888176	47.4199027258787	31.833962590989305	27.8577604679171	35.8248879605178	51.2246045423831	53.5153048994087	86.2517739178156	110.100047868442	104.303878743371	136.833852569345	30.1073676952362	25.862017819041	45.051617207662
MUC1	24.3094477842745	20.3595607905272	31.924194179147	16.5191761178215	25.7889290096524	29.01863264814	33.5833770964142	29.694778581767	24.0022785169648	31.138081260321	43.8836542197844	27.3252796296363	61.0291056216042	27.5726835475429	25.3601439152022	38.7046104425681	21.159409530974905	31.7979834554441	31.150457892146	168.447872943802
MYLIP	97.7012174130131	307.902186129152	150.015030105137	131.508224240625	225.332084755911	131.213790414306	45.3554302431588	684.669363529571	123.091213073469	84.5422296725976	126.183316507208	49.4498692471961	105.479133279613	111.74343979056	118.916417001547	196.025261878573	131.391102479862	266.957808150516	40.0185743005083	37.0446775307533
NAGA	193.452331418942	253.911960584834	53.5725992181583	40.0458860200563	44.3292535552518	40.3082889298242	164.862168101748	31.4466624246068	29.904059463369695	65.5068922698152	82.7044499592532	103.273567736146	82.3019476500763	150.593304845988	64.6415309871216	99.4761831740048	56.9180861478068	39.6781419337323	77.7584406505627	68.6149227362894
NBN	87.1834030823242	73.5955845343244	64.7796919651966	102.763160946353	169.80975674607	81.1740627423558	61.5490860723574	57.8561739697639	178.244291887108	92.4364431876455	114.397344122113	75.7572301005273	107.383916017393	69.5581928599619	105.049168791488	79.7406348147644	71.5583533280409	169.780826385307	50.5505485181627	28.481623067859
NBR1	63.4784116401567	21.869924340272	58.8106942593115	54.0153448344059	73.091447936407	69.5827310717057	87.7308896362171	26.1200397289908	128.577884549918	87.3933569301716	35.3747238386194	35.0080704308189	20.3010840024489	32.9977681655531	66.6063615966262	27.3527915344061	61.0799005409143	71.626657012653	129.494634852043	28.1717675495997
NDRG2	26.9403765931686	27.4015921807306	39.6122607434305	31.9047019505452	29.6999487027256	26.8145684143485	37.5518116967281	27.1799030379515	28.7322580061348	19.0041542916453	23.7141841642372	41.4116201460179	48.4615790567325	52.4306717417018	26.7308550582888	97.85402245696268	29.1725599024238	32.0372920289017	32.155032534875	37.3800185452516
NEFL	13.4644492302755	17.5637123390352	29.2476967536298	13.7233336805923	14.7562355089178	14.1920709434306	40.6386638589162	19.860670262732	13.8183414015114	12.5553510474746	8.74538194393227	18.3267312508085	14.4948031297644	13.2782585240888	14.1005009327774	18.8451213012092	13.4126695626998	24.8321251160798	9.93365342516105	20.6265909434386
NGFRAP1	45.9034399391438	39.2656349660555	95.370752211118	32.4634148483248	27.1235039441181	85.76950149983871	329.138903634317	44.1028577692197	37.1031877688406	29.2525573995136	1322.70038844381	77.2354358448192	55.0732177653012	71.026070602818	28.7377542909531	74.62237763150908	23.2582616692796	40.0886175704408	87.7249828606854	18.9794831352341
NME1	82.8686148123784	123.789816410427	110.453121293603	54.0026612191537	53.0567514697352	121.382950685015	351.91897617103	40.3595909200114	38.1739110559907	454.432273411066	636.154174926387	135.481918522868	91.8665510783213	106.057961885299	233.528189553001	99.9245619981281	176.186246662417	43.1976045950528	509.072250255187	285.792177703132
NOTCH4	30.0339226296549	82.3506598310167	26.0492633332466	27.0091715081388	40.0253695212553	22.2450776063632	31.5167063074675	21.5020195735114	27.5909544437262	17.9584548048915	24.7979511127555	22.8373663842344	25.5079398709663	16.457332358242	29.446932728492	20.098325830352895	35.3861035796214	25.0042612398167	27.6104723618319	29.077700303287
NOV	18.1895401248378	22.7539841712113	18.7260195886978	15.7963596836066	20.2722674565172	14.6829381032396	19.4697762287311	32.7116421108904	45.3278159021243	14.8962481621278	23.0938950509121	33.428137006282	24.6213233428728	28.3460764377616	13.5932615821082	19.122639111030505	18.6857987850934	116.420838304788	16.94994661361	22.849850636160905
NPEPPS	81.2540980403813	70.5836773795713	80.7096651219863	61.6176030471868	241.197871186061	81.3194269887029	54.3692388977317	129.185359788739	140.203798846292	106.969532118988	82.5331662242062	31.2462526638145	59.8711673658394	74.8799305139114	77.2394001524166	102.60860124694	70.2679603410793	113.237158160432	42.2821474629245	33.2236216893939
NR2E3	16.8625043393256	14.625443222698	18.5704127393178	17.4038977286114	27.8602559690032	15.0325060447368	11.6880241590717	9.62469982038506	24.8497204020124	12.4918832114211	13.4271578792361	24.6251879333693	10.3507062784357	10.2062887313242	18.805403829929105	14.5869881621059	20.035185482671	19.8989924255301	12.0973245880261	20.1684554548838
NR4A2	44.3785675468281	237.047362342873	97.4808909595284	87.9594745965528	937.6631015877631	170.097323251399	49.6421597255154	179.533354734098	103.189406654692	121.023404788893	147.691623051599	19.6206653822083	49.3732162183665	34.2496536848411	60.6768072060262	112.927003554933	48.2305510517852	179.093779299669	69.097566532079	12.6526350851846
NRG1	41.9740924419247	20.0843216846928	18.1965284696869	15.0107183551938	20.3069576221966	16.3653562516481	20.2966003535264	14.2663141746492	17.3261288978926	12.0925177032887	12.9012727068003	13.3085430232684	11.2249706395389	11.9293724623376	14.2977640704924	21.6495474504766	15.5580084069224	21.6911216205304	15.276183609119	14.4423131381533
NRGN	183.1562184139	129.233601129506	41.3399071670768	29.186405950955	34.1991554495829	29.9020455474421	61.2410368941959	27.200958091027495	19.7444340233587	22.5556106781106	47.9494984713363	32.3678386731328	24.0883386985959	47.5736543774703	20.8757548831248	27.7379162813032	23.0241252236155	72.8598999408224	33.3527333515025	62.3741346786411
NUDT1	55.3550016122124	129.697459859598	78.8765251146863	52.2868292990188	73.51446503289212	86.9446482653301	57.0174401038109	62.9012883932371	12.6611065908336	78.9071021621924	279.654092201011	181.827243268742	40.5867819077752	64.7288521130121	78.8452125987144	125.895396807932	69.0775236975475	21.4163081355707	23.265284844723	312.48918732028
NUDT18	54.2446072407815	119.092006125801	56.6508180296491	48.6051099987752	35.3567860056231	52.8554450829092	25.2285304738735	78.0918005666712	21.3762231220059	50.2200260501975	43.9173415993515	96.4422957454239	105.166232806817	81.773497213674	34.3020712600196	75.4976606901401	39.3210019427421	46.265920201644	34.9714651794696	93.7256493704451
NXT1	93.7728910135368	225.249908308896	164.150396753626	98.99933259807308	156.154896126165	224.056743142518	79.7564762820161	155.127613531409	89.8272214383648	220.956538404143	243.795466821887	50.3483597401772	187.901648114682	191.359169760726	97.1104217314396	217.322860145327	116.470466272394	105.740605020891	163.3383388597	79.6005751294963
NXT2	64.9470388307095	110.43608625402	58.7569052369053	66.0861245078639	90.6462938350233	59.6484576555643	220.756115526389	53.7523610165689	29.7597786629157	79.5487096904814	79.1047570400535	35.5261012844413	94.3514769415948	85.26560456743948	70.9719618930255	93.7968489527173	47.1308585095613	55.6371049972054	36.4438137680602	100.776301105377
OLFM1	37.2023752743365	55.5957250994491	19.501764816213	17.6128246224937	13.3920558816425	15.312107202879	17.2473708169241	11.5026810638062	18.034496057847	12.7019294480263	19.2063854874999	23.4782401836066	23.8366361129039	21.1287976973206	13.6035286810736	24.9653632552079	13.0159122077214	18.5558710724583	18.239404084790895	25.8238207996254
OR2F1	18.7656116999914	13.9214430440205	18.1424291525748	15.2880381945933	15.6383872670291	12.856057756021	24.3526285660187	10.100194247521	20.9229567000487	13.3512062345617	15.1985176275131	20.7821099102853	9.72701921715956	9.94748106210363	11.7585450441505	12.7617706611858	14.7054654551986	18.9402820708471	18.9596940195149	17.3033775607005
OR2J2	13.3275987155091	14.8639424850834	14.1754685257405	11.6268981451969	7.64506900033837	9.68860830543219	14.4778087274104	12.4292015007499	7.961651798193049	9.11928736058361	9.13407969757188	23.936919368865	8.20622471849756	8.26214409535814	10.8305204482426	13.6810185882349	12.4820215603674	15.8122144520113	10.8170184581807	31.4535873716413
ORM1	24.142761845578	22.196142035515095	17.5260990158665	15.9454088145768	12.4992703918004	16.9112300633893	16.8101258912094	21.4901473111769	12.7152558436351	8.14565844181838	14.8878710241423	43.1834700914421	71.6074991190777	15.6340661672421	16.1829762927546	15.7226776856698	15.9225927633502	185.875281471584	15.6965992235361	50.7615616717955
OSBPL10	16.3402691692811	11.2294828899433	19.3878389115561	18.609008876961	20.4900864524372	18.3711161642458	16.2629186087379	11.486394314497	22.9771818810839	19.3805668158005	23.4201945604194	20.364002130891	16.2018211502884	23.093357015259	104.869938619989	16.4732230282939	105.278523014645	21.3475612139594	48.3828619425088	14.938525217117
PALLD	52.1107866944189	43.4040973615887	25.1429924793672	60.3961994602215	34.0097198553715	22.0000184167999	59.6176795149527	660.417708644643	10.1330696753173	17.9831175316413	22.758238239357105	90.7179326182912	64.2200823099919	322.83953185353	25.6490880708055	127.072675404527	25.6123871951227	20.7718996479915	14.1709447831408	55.390978727065
PANX1	49.1837979869416	50.36965465517	46.1991678911807	50.0025085332658	80.0505484010282	44.6153408061749	57.9197522724659	23.5165345119034	29.9826790648012	63.7855344310062	36.4783394964576	48.9195025560663	93.9269787784441	38.5361558050788	34.6667810384539	53.3975965131565	25.5423917076748	24.1713017603784	33.6079979579539	22.6454554291386
PAX5	23.444125706865	15.4584011825898	18.6752711585692	20.5780751829888	21.4455640543454	22.346667149443	23.5336747967674	9.27833823039602	35.3188893593496	20.0274863990047	38.7347853453309	22.0522076776185	12.4321525982727	10.2606426318523	169.261170379806	16.9724920674415	212.025285713626	24.0813260619549	43.329056520923	40.0094804996833
PCGF2	24.9424096249213	42.0022280849666	27.8505905917572	23.9077890016099	24.7596454326804	24.0797379164421	29.883097486108	15.0317034546437	21.8717801869242	28.47440648577	30.2580836465472	25.268574611331	54.5211579572385	38.4165852328274	29.0003302347694	21.7540217816774	28.8588024613774	34.7081638541	47.6277853604908	179.949603090858
PDGFB	23.7858012536563	19.34862475803	23.793775699787	21.2540714209998	14.8026105410465	22.1011258414994	21.4976960820167	21.5474931704661	18.7980338303392	15.1829141488756	22.140192108026895	32.4305764541208	31.8521799027194	39.5779511819686	18.2797320778218	29.7835144280425	23.8990412415923	21.9189288959389	24.1588388408125	132.150355062391
PDK4	68.8026999836458	123.613441465218	22.0745130367055	20.5818434405088	15.1846647561121	14.7337155242027	15.1433744144124	19.4107784399504	125.205551431173	10.2740539711614	22.5850626997356	26.7538025988182	32.0391326539852	41.8729151754492	14.5810636192936	32.8007228344753	21.1842502042222	36.6110149640492	14.6207215188865	23.458180264156095
PGLYRP1	26.5287510086901	21.397766094747105	21.1532056068988	20.2761390471056	17.9874815940083	18.5787045226183	20.6609282161006	30.7031689651965	53.2046371517147	8.95932157502117	23.0137811771015	45.0774520113318	16.9733048906481	17.564938732835	14.7484007255143	16.8930252018076	16.8984760060876	169.471844874349	22.097280543781	21.543899334417
PHEX	18.7627019860772	15.9330514995223	23.6882834948	17.6463536565852	14.8053122865266	22.578338691293695	15.9942777337329	16.7086335730487	19.501602383286695	22.0246067413128	9.92504091043466	16.4550605037928	13.0856575363798	13.1232024744637	21.8654994521151	17.8084530640789	22.6047145116963	30.842584281433	31.3345757968572	116.527891629554
PI3	33.5527768048917	14.9690027465852	18.8127958985105	34.3754554514856	16.0427117139403	16.4022162089724	15.019608917967	12.8681738411177	15.9931770403396	14.5841909594448	13.1281970717875	30.773069675240105	18.5902680758543	12.4918559121202	20.6320427204905	14.6666813900092	25.1435673453158	486.9529894876	17.4070453532314	21.851552333868305
PIK3CG	42.0216534993892	143.05645556033	58.9787754334691	102.466015464615	146.060281292835	50.7120665897891	31.681812832755295	184.595215512378	66.941615497807	65.6642376073838	34.4516109862109	36.3715768228592	85.42099388503628	81.712739055095	68.2119152240276	88.2627671373185	73.0946647306474	121.6946636015	25.7891712187912	53.9722312521002
PLAT	12.7671672682175	11.0831743198414	17.8518732955207	18.6301377492033	18.94461795792	11.1476674254856	312.298202462003	16.1723168222868	17.5393431578491	15.8048915833361	11.0814718588539	13.3769573506774	14.3895542993445	11.1570771755826	13.0355305805928	23.92163335607	15.9115202585312	21.211834409353	11.2663138263307	19.2974076105897
POU2AF1	18.1922977774422	9.69272772970248	41.1052620774593	23.048092056103705	22.3530883058026	26.7126519332869	12.9604194464419	17.6527166918944	80.2967695500241	20.4431775650018	23.8555640597923	25.879545499284905	13.4418542367333	16.7214804044979	579.456400841074	14.4425162184824	793.327089062484	22.9544476726072	1310.10622921696	22.6104889420548
PPA1	427.747060362462	362.788870133872	369.031768136281	137.420570400327	142.905487829383	423.19153407486107	322.189795099308	93.8838271247527	123.416300221073	793.81504042591	1293.44896433101	241.342296749793	883.864571236432	284.584417629121	419.289091986339	890.9252614820009	277.606413692366	69.6937820223265	802.612296688075	88.0795063159824
PRKCDBP	28.742331998604	14.3224731549343	28.401700960303305	21.2086864499589	23.986781372374505	19.858587480806	14.1273478011991	25.9136598278667	33.745277714082	19.7129611848397	10.9638711425355	62.9638251671455	86.7821842850056	61.9677625558493	13.2532074371547	81.6674454460265	14.3270485051406	21.074361277956	17.8627544596383	43.0948771081208
PROM1	12.4050490972084	11.0053278729753	17.0483903365557	20.4237554295932	13.183178257639	13.7756883796412	16.3859680956529	50.3032461202216	39.6722477473625	16.2933289126301	482.323548130964	20.7632792366158	8.90468664674777	12.9749650499238	12.1365548937667	14.4047140891034	10.9997488102754	25.8065338940582	12.7086727533594	22.2982429525621
PRR5	24.589936052751	48.4788077381641	53.4617840424224	53.6129555492037	56.8997547642637	103.090247069068	25.909921526063705	22.2870930416762	16.6981443170234	52.241020491347	68.2068745769247	30.9443901322947	39.2181557690153	35.8926020988446	40.2804458235613	20.4165255239838	26.3698590485918	26.1590010566559	53.6689155770637	52.8082479214353
PSAT1	25.6918575072752	13.4420995095111	47.4081750113305	40.8473356495591	14.3895296365124	46.8931408431015	159.275684547992	13.2727098586139	15.1900595109726	168.174160295642	28.714630606265	51.9048923663885	27.6171244801746	24.651704727335705	57.1217046160199	19.2540963369144	30.4806076340352	24.810619257003495	207.378495727084	39.0056604482209
PTPN13	11.9274130141164	27.804878241543	28.351634862484	18.9355445097953	18.4042091460582	9.51715860855963	9.77231600279953	13.2680101145653	25.7246422889728	13.9572835827072	9.74078204878484	29.5697039696131	10.5964479604639	11.9772099820603	13.4450712101134	17.1162066610172	11.1630195895524	18.8316152403336	7.50366004955099	15.6794629747523
PTPRK	11.0419736413357	9.91637897921296	19.6879845825569	15.2737182528041	9.66254765298477	33.0911658421073	34.87729912773	13.7701522079428	39.1243572481801	14.3317484695293	10.0626231239946	14.1953445157829	9.34822619667283	7.01198931112891	50.5643772474591	18.4687390964684	83.3268930971888	19.195315889412	43.84426487914	16.0342334831359
PTPRS	20.210858265423905	20.1417272829912	19.6772603876449	17.7558434778342	19.4100668959424	17.8988168156155	16.858968598148	24.1304061882158	12.6153279544888	13.2397311462235	20.9189083418713	26.289424429992305	14.6240338435162	15.1166176287967	20.3165183882587	21.0517711520272	17.8270928054314	24.4306264977058	13.9350244052539	91.5595409866214
PTTG2	13.2410065653211	13.2117934291636	27.90648458412	34.9448261794487	9.33796183228181	26.1508580786556	18.6406306075521	25.4424344838992	12.8229007140797	17.9851433803961	8.54622339179468	23.5415269281043	47.7059212795436	43.3867174762721	17.3330566685826	20.5478194653336	20.322344386969	26.9427362099558	9.55103472020851	45.2140469582494
QPRT	26.0735087900153	56.5707047869163	28.504768330589705	28.9957962519552	28.564415140001305	26.6474526055944	93.1780836932231	29.6011487742426	17.2496999567263	29.6099797779651	82.680797958549	41.0534920132894	47.8285895273906	262.219569212758	20.0687411405797	43.4043987268704	16.6284587710377	30.6553309090185	100.279232628723	71.9152789118231
RAB9A	202.109962578042	230.459045930951	115.546283346232	164.49785710593	193.043413470825	168.414552524152	94.8180035305074	231.146273242316	142.720276567792	213.001510475423	213.261783628851	210.023227844477	334.07730538862	314.483470445357	117.689962110709	759.246468590409	112.656082877986	136.101816832278	198.726244083529	159.411715718259
RAMP1	27.5663167781157	20.2362754687309	30.1639723813921	60.1460050935255	48.1862930680348	29.838614224736695	29.2072100044737	15.5241459982211	22.9044952450099	43.1231342011348	42.537009471137	33.5863929230852	22.1384706785192	192.592609089075	22.0824958985003	149.721339649481	20.7638077039186	35.9037090292693	44.5922728845809	124.16765482033
RARRES2	17.3661980315588	24.3261632517493	18.251094045112	13.9372809436966	26.548726025566	14.9385403279202	9.30464107566513	18.604019724241	20.6626307335483	11.1454895279633	19.9575533509431	22.8004139029382	17.2302264053536	14.7752976425359	21.0001690119525	23.106029637599	19.1519989805378	36.1118420979026	13.3930145017118	265.737651366301
RETN	89.125021597019	76.8064368756612	30.1563688449611	23.915684406894	24.1284852813006	23.7979830691832	22.3853710511766	24.0713145861938	15.5515117903535	18.6093325636237	30.8080570661908	25.8334407806965	15.7025327083243	13.8078235381145	17.0786142420919	24.3272347924819	15.5290691721577	41.7696246009506	22.401026663191505	31.9637174918078
RNASE1	22.7834296552118	20.3652566555407	20.1951375550888	16.3624903976505	19.8105012122188	14.8343571058485	18.6368317184712	16.3981199987443	18.8808899594106	12.993463173092	25.7584810801054	535.9002635194	98.1899929365128	293.296594560106	14.8628701631971	54.1493810934956	19.0777296796256	21.7830919956715	19.0995384081529	48.5273553357487
RNASE4	71.0216946955558	28.618354301647095	24.3212779361588	16.6377855300547	17.1255564348177	14.1252288853935	12.0807421771161	22.2150306204577	8.28344447317242	19.9459305777393	20.1791603069711	34.5530437729425	40.4942571319048	42.0100047741904	34.9804062302988	38.0324011403492	15.3066517638297	19.3383864099217	39.5869518671128	22.322293641313
RNF122	54.7155638553758	121.338048163392	38.8065487052102	39.727065848726	39.7272343194499	37.6399754400782	35.36693634592	52.9428588511858	62.4067690853234	35.7851097377361	38.8280647854987	60.2005426290837	33.3375480591428	31.9262276976877	33.3194471184068	41.3278671265741	48.4696589121754	92.6941580921202	148.069968208765	32.2102100466048
RPL7	164.136182504293	248.201604948263	393.376580870499	96.4898514773761	852.59508735	420.372668567953	126.865787396175	298.823191755722	98.3391921766908	118.768750468588	330.120153810288	63.0558881512505	121.957210166404	185.192881015565	504.558697276966	388.134498968469	1033.5746325825	87.5062763611066	217.995343987135	79.7605861827017
RRAS	108.60195151027	388.540640252128	73.4113872910893	41.6367761642555	43.2836451033313	38.4275171192952	37.1950314429384	44.8692550255925	12.8420608229318	31.2351431131316	34.6717219982698	129.871413934093	271.274825176821	203.627594205867	21.4621547582592	99.0314457315227	27.6408270800303	21.8978252879789	43.1669350428638	102.012277936353
S100A12	655.939070631906	103.536381071311	46.0308480094703	71.4796776085682	29.6262334639846	27.2597006303079	20.5600174437585	19.981576076861305	43.8215957545565	14.7543004335408	58.4253561479939	20.0165160954122	31.0956488491986	13.0122035430456	14.8213363108557	39.9950359001842	14.0445528412896	617.979315216139	123.818510288924	11.8343221177744
S100B	9.60153755663238	10.4524263399251	11.9424836044884	34.3565984339481	18.7901786890818	22.3286545093546	11.8738991624544	9.76250862168247	10.5035542756255	9.2719489433908	8.38910912072306	20.238800870573	10.3586425339726	11.8997165309993	10.0430272765523	29.6743107414383	9.97153700712828	11.6567432911908	10.1056810774023	15.5141533115573
S100P	117.668220925743	91.2276348802851	34.5113342803108	28.5515154499152	25.2312240655702	28.0683051985995	43.586550641175	702.588321797225	1026.4920390697	25.0519459419099	46.2706195447647	30.9200705134388	27.5295918657803	20.7983014930297	17.9618124675976	16.1208751006538	15.4943949120041	741.148127609846	35.4236328901515	16.0952042454859
SCRN1	85.1375685855082	225.967247686131	33.9151585952556	67.6891444526109	141.024658447691	43.2388251741319	33.3141775388442	99.0209042473193	84.3181158306514	30.4010791391118	196.390982450945	30.8746284989283	73.29363701698209	90.3853344693091	230.924320376971	134.783702041422	126.582675919807	42.8154614767823	168.317943982767	114.814917914427
SDC1	20.6264857449638	24.6039692737872	24.6051423904768	16.4028894274185	23.5205029360933	19.219757032357695	19.1065548811304	28.0420808985001	16.3165146810154	15.8329750827502	21.8616877172349	37.5332700851125	25.5544591324816	31.1272489961301	24.5569892370984	31.5590533747993	24.7988753578128	26.7896650759368	996.563832317058	47.3893212347706
SEC63	52.204347460618	64.6492069848546	77.7309726877736	53.770876712632	227.474336120681	78.1760379293308	61.1427572890614	65.9503753931712	80.9204448734681	70.5020980716268	78.2171855867679	40.2542472349786	39.4664440946387	44.3402711153516	95.0505003049846	65.9382005691605	101.040873827149	55.633819941404	149.417528678547	63.6738062709579
